path,tipo_file,stato_git,tracked,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dipendenze_principali,motivazione,note
supabase/migrations/20260718192656_create_training_provider_qualifications_table.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260719153227_create_competencies_table.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260719154330_create_profile_competencies_table.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260719155533_create_personal_stories_table.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260720225301_create_opportunities_core.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260720231348_extend_opportunity_lifecycle_vocabularies.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260720234303_create_opportunity_controlled_lists.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260720235323_associate_opportunity_classifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260721102213_create_opportunity_sources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260721105727_create_opportunity_evidences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260721131942_create_opportunity_audience_classifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260730094530_create_opportunity_requirements.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260730221921_create_opportunity_benefits.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260730232814_create_opportunity_access_procedure.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260730234248_create_opportunity_time_windows.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260730234300_add_opportunity_temporal_milestones.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731000110_create_opportunity_party_references.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731000927_create_opportunity_representation_utilizations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731001652_create_opportunity_context_references.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731010517_create_opportunity_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731011847_add_opportunity_publication_state.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731070000_create_businesses_core.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731080000_add_business_lifecycle_and_publication_axes.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731090000_create_business_sector_declarations.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260731100000_create_business_operational_language_declarations.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260731110000_create_business_locations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731120000_create_business_channels.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731130000_create_business_services.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731140000_create_business_products.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731150000_create_business_certifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731160000_create_business_media.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731170000_create_business_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731220000_add_business_publication_and_visibility_coherence.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731230000_create_business_membership_roles.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731231000_create_business_memberships.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731232000_create_business_membership_qualifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731233000_create_business_membership_sources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731234000_create_business_membership_evidences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731235000_create_business_membership_management_authorizations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731236000_create_business_membership_responsibility_declarations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731237000_create_business_membership_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731238000_create_international_activity_types.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731239000_create_international_access_channels.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260731240000_create_internationalization_need_types.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802090000_create_international_markets.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802100000_create_international_market_countries.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260802110000_create_international_market_support_resources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802120000_create_international_market_presences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802130000_create_international_market_interests.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802140000_create_international_market_activities.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802150000_create_international_commercial_relations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802160000_create_internationalization_needs.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802170000_create_international_market_presence_sources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802180000_create_international_market_presence_evidences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802190000_create_international_market_presence_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802200000_create_international_commercial_relation_sources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802210000_create_international_commercial_relation_evidences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260802220000_create_international_commercial_relation_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260803090000_create_professional_categories.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260803100000_create_professional_practice_modes.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260803110000_create_professional_source_kinds.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260803120000_create_professional_service_natures.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804090000_create_professional_profiles.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804100000_create_professional_qualifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804110000_create_professional_registrations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804120000_create_professional_authorizations.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804130000_create_professional_certifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804140000_create_professional_association_memberships.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804150000_create_professional_profile_categories.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804160000_create_professional_competencies.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804170000_create_professional_services.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804180000_create_professional_served_territories.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260804190000_create_professional_operational_languages.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260804200000_create_professional_served_markets.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804210000_create_professional_served_sectors.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804220000_create_professional_profile_sources.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804230000_create_professional_profile_evidences.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260804240000_create_professional_profile_verifications.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805090000_create_service_categories.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805100000_create_service_economic_bands.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805110000_create_service_offers.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805120000_create_service_offer_territories.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260805130000_create_service_offer_languages.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260805140000_create_service_offer_sectors.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805150000_create_service_offer_markets.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805160000_create_service_requests.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260805170000_create_service_request_territories.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260805180000_create_service_request_languages.sql,migration_sql,clean,true,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale riusabile senza database operativo condiviso,Stato iniziale pulito
supabase/migrations/20260805190000_create_service_request_sectors.sql,migration_sql,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,"PostgreSQL,Supabase","Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
supabase/migrations/20260806090000_create_event_types.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
supabase/migrations/20260806100000_create_events.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
supabase/migrations/20260806110000_create_event_editions.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
supabase/migrations/20260806120000_create_event_sessions.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
supabase/migrations/20260806130000_create_event_organizers.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
supabase/migrations/20260806140000_create_event_speakers.sql,migration_sql,clean,true,CONDIVISO,Entrambi con istanze separate,ESTRARRE_MOTORE_E_DUPLICARE_SCHEMA,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"PostgreSQL,Supabase","Schema o motore eventi generico; tassonomie e dati devono restare separati per finalità",Stato iniziale pulito
