tipo_oggetto,nome_oggetto,file_origine,simbolo_o_migration,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dati_o_finalità,dipendenze,motivazione,note
indice,create index content_event_links_event_id_idx,supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:65,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.content_event_links enable row level security;",supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:68,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_event_links from public;",supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:70,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_event_links from anon, authenticated;",supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:71,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_content_event_links_updated_at (),supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:73,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger content_event_links_set_updated_at,supabase/migrations/20260807160000_create_content_event_links.sql,20260807160000_create_content_event_links.sql:88,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Eventi B2B e osservatorio separati per tassonomia e dati,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.content_opportunity_links (,supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:10,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_opportunity_links_content_id_idx,supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:62,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_opportunity_links_opportunity_id_idx,supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:65,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.content_opportunity_links enable row level security;",supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:68,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_opportunity_links from public;",supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:70,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_opportunity_links from anon, authenticated;",supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:71,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_content_opportunity_links_updated_at (),supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:73,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger content_opportunity_links_set_updated_at,supabase/migrations/20260807170000_create_content_opportunity_links.sql,20260807170000_create_content_opportunity_links.sql:88,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.content_service_links (,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:10,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create unique index content_service_links_offer_uidx,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:53,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create unique index content_service_links_request_uidx,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:57,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_service_links_content_id_idx,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:88,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_service_links_service_offer_id_idx,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:91,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_service_links_service_request_id_idx,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:95,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.content_service_links enable row level security;",supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:99,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_service_links from public;",supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:101,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_service_links from anon, authenticated;",supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:102,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_content_service_links_updated_at (),supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:104,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger content_service_links_set_updated_at,supabase/migrations/20260807180000_create_content_service_links.sql,20260807180000_create_content_service_links.sql:119,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.content_market_links (,supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:10,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_market_links_content_id_idx,supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:62,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_market_links_market_id_idx,supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:65,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.content_market_links enable row level security;",supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:68,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_market_links from public;",supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:70,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_market_links from anon, authenticated;",supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:71,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_content_market_links_updated_at (),supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:73,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger content_market_links_set_updated_at,supabase/migrations/20260807190000_create_content_market_links.sql,20260807190000_create_content_market_links.sql:88,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.content_relations (,supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:10,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_relations_source_content_id_idx,supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:65,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index content_relations_target_content_id_idx,supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:68,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.content_relations enable row level security;",supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:71,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_relations from public;",supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:73,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.content_relations from anon, authenticated;",supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:74,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_content_relations_updated_at (),supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:76,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger content_relations_set_updated_at,supabase/migrations/20260807200000_create_content_relations.sql,20260807200000_create_content_relations.sql:91,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.organization_types (,supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:13,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_types_is_active_idx,supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:55,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_types_sort_order_idx,supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:58,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.organization_types enable row level security;",supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:61,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_types from public;",supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:66,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_types from anon, authenticated;",supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:67,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_organization_types_updated_at (),supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:69,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger organization_types_set_updated_at,supabase/migrations/20260808090000_create_organization_types.sql,20260808090000_create_organization_types.sql:84,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.organization_activity_scopes (,supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:12,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_activity_scopes_is_active_idx,supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:56,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organization_activity_scopes_sort_order_idx,supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:59,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.organization_activity_scopes enable row level security;",supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:62,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_activity_scopes from public;",supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:64,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
revoke,"revoke all on table public.organization_activity_scopes from anon, authenticated;",supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:65,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_organization_activity_scopes_updated_at (),supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:67,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger organization_activity_scopes_set_updated_at,supabase/migrations/20260808100000_create_organization_activity_scopes.sql,20260808100000_create_organization_activity_scopes.sql:82,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.organizations (,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:15,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_owner_person_id_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:310,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_owner_business_id_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:314,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_owned_by_editorial_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:318,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Oggetto editoriale con possibili riferimenti commerciali,"Ricostruzione statica; statement multilinea nel file origine"
indice,create index organizations_type_code_idx,supabase/migrations/20260808110000_create_organizations.sql,20260808110000_create_organizations.sql:322,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Organizzazioni con finalità B2B o ricerca,"Ricostruzione statica; statement multilinea nel file origine"
